hour,dt_sound_level_dB,days_1,days_2,days_3,days_4,days_5,days_6,days_7,days_8,days_9,days_10,days_11,days_12,days_13,days_14
0,50.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,49.0,True,True,False,True,True,True,True,True,True,True,True,True,True,True
2,49.0,True,False,False,False,True,True,True,True,True,False,True,True,True,True
3,48.0,False,False,False,False,True,True,True,True,True,True,True,True,True,True
4,48.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
5,49.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
6,51.0,False,True,False,True,True,True,True,True,True,True,True,True,True,True
7,52.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
8,55.0,True,False,True,True,True,True,True,True,True,True,True,True,True,True
9,55.0,False,False,False,True,False,True,True,True,True,True,True,True,True,True
10,55.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True
11,55.0,True,True,True,True,True,False,False,False,False,False,False,False,False,False
12,55.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
13,55.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
14,55.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
15,55.0,False,False,False,False,False,True,True,True,True,True,True,False,False,False
16,56.0,False,False,True,True,True,True,False,False,False,False,True,True,True,True
17,55.0,True,True,True,False,False,False,True,True,True,True,True,True,True,True
18,55.0,False,True,False,False,False,True,True,True,True,True,True,True,True,True
19,54.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
20,53.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
21,52.0,True,True,True,True,True,True,True,True,True,True,False,False,False,False
22,51.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
23,51.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
